,at,v,ap,rh,pe
8269,15.04,38.01,1022.46,78.29,468.12
8270,17.03,58.49,1011.91,92.16,460.48
8271,25.28,70.32,1006.91,81.74,431.43
8272,12.14,45.0,1023.9,89.2,476.6
8273,24.91,57.17,1010.88,72.97,446.01
8274,13.4,40.89,1010.67,91.66,472.36
8275,26.68,63.73,1009.7,71.55,439.69
8276,8.7,39.72,1020.0,78.75,479.03
8277,25.35,65.18,1012.67,70.36,438.17
8278,26.56,52.3,1007.4,62.04,439.25
8279,24.86,72.39,1001.15,90.24,440.85
8280,8.68,39.61,1021.54,77.98,486.31
8281,24.33,68.08,1013.02,64.81,442.93
8282,27.83,69.04,1009.69,63.79,443.24
8283,20.57,60.1,1011.16,83.45,451.88
8284,15.14,49.64,1023.78,75.0,463.58
8285,19.2,61.27,1020.02,65.53,455.2
8286,23.96,58.33,1013.37,59.97,446.01
8287,25.74,65.38,1009.6,54.34,452.94
8288,26.56,49.02,1007.65,70.78,438.82
8289,18.01,62.26,1011.89,89.29,451.14
8290,26.69,79.74,1008.29,73.79,431.41
8291,18.27,51.43,1010.38,88.39,460.41
8292,9.55,40.67,1018.56,70.72,486.34
8293,10.31,42.49,1009.43,78.36,479.64
8294,9.44,44.03,1009.59,86.27,473.61
8295,20.15,49.5,1013.47,66.7,462.65
8296,21.92,64.63,1020.42,65.22,452.49
8297,24.54,48.41,1008.61,73.53,439.79
8298,15.87,45.0,1021.92,40.0,470.85
8299,21.23,61.5,1008.98,82.14,450.92
8300,9.65,44.68,1022.9,98.08,476.71
8301,25.89,66.49,1013.08,63.16,434.67
8302,21.67,69.71,1010.46,96.83,440.16
8303,11.46,38.91,1012.34,77.37,477.5
8304,25.42,68.08,1011.2,76.58,433.82
8305,10.47,41.06,1022.24,81.16,477.47
8306,25.28,72.39,1002.28,89.43,432.52
8307,5.8,45.87,1009.14,92.06,481.6
8308,21.74,60.27,1015.82,88.96,441.22
8309,25.9,48.92,1009.82,35.42,443.8
8310,26.27,71.98,1005.72,86.15,427.65
8311,9.59,38.91,1011.87,81.3,479.96
8312,9.37,44.77,1020.61,87.31,474.41
8313,27.38,69.4,1004.57,74.12,434.47
8314,29.89,65.74,1012.95,51.36,438.24
8315,29.24,64.33,1011.49,65.08,440.12
8316,10.32,40.35,1011.64,84.05,481.51
8317,8.13,71.14,1018.94,86.7,471.99
8318,16.15,44.21,1020.76,85.41,462.02
8319,4.78,42.85,1013.39,93.36,481.47
8320,22.76,58.96,1013.85,55.95,454.05
8321,26.2,72.24,1011.3,78.29,432.65
8322,29.4,57.19,1008.34,53.95,436.92
8323,26.85,75.6,1017.43,74.55,433.48
8324,25.02,50.78,1008.79,63.06,444.7
8325,26.7,49.02,1007.68,67.97,438.92
8326,27.49,63.78,1015.43,47.45,445.66
8327,22.49,62.96,1020.21,78.99,447.48
8328,13.65,44.6,1017.99,87.04,466.06
8329,17.95,49.21,1012.05,59.44,455.1
8330,19.38,63.56,1013.13,83.54,452.01
8331,24.95,64.33,1011.34,81.05,440.97
8332,25.21,63.21,1012.24,85.14,441.04
8333,22.04,59.14,1017.34,84.75,442.45
8334,19.18,58.2,1017.46,76.72,453.2
8335,11.3,44.6,1018.19,91.66,470.5
8336,20.79,50.59,1017.75,73.35,456.01
8337,8.26,40.96,1025.23,89.22,485.73
8338,8.56,40.71,1021.27,95.87,471.58
8339,16.32,50.88,1013.37,97.19,458.28
8340,17.84,52.08,1006.65,100.09,450.67
8341,10.72,41.17,1019.68,60.71,479.21
8342,20.3,58.46,1015.93,82.13,448.79
8343,14.02,40.66,1017.05,84.14,465.39
8344,23.92,61.87,1009.63,54.16,441.15
8345,13.08,42.32,1016.63,83.72,462.41
8346,27.35,66.05,1017.62,55.26,439.6
8347,11.04,39.96,1025.75,94.44,468.84
8348,28.73,73.91,1004.91,70.17,436.12
8349,20.2,60.1,1010.66,84.24,451.17
8350,23.61,43.77,1011.81,56.08,444.55
8351,11.64,41.44,1016.4,73.18,478.99
8352,18.99,62.1,1020.0,76.76,453.09
8353,15.86,43.67,1011.11,82.24,465.46
8354,26.52,63.94,1018.23,42.41,440.47
8355,15.11,56.03,1020.27,89.95,462.65
8356,28.29,68.08,1010.77,53.92,430.93
8357,20.61,62.91,1013.24,79.54,446.53
8358,23.36,56.89,1014.23,78.34,440.51
8359,20.71,58.18,1007.63,98.44,447.06
8360,21.37,81.56,1006.57,81.56,434.38
8361,14.68,43.99,1023.36,86.79,461.91
8362,10.77,41.44,1016.72,75.27,479.19
8363,12.15,38.78,1013.34,95.05,474.15
8364,26.75,60.96,1012.05,56.77,447.93
8365,13.45,43.14,1015.5,74.33,474.1
8366,15.75,39.39,1014.38,76.29,468.6
8367,21.88,69.71,1010.28,97.64,444.39
8368,29.48,59.27,1010.99,51.23,440.72
8369,12.99,43.8,1023.16,64.65,466.95
8370,20.94,68.12,1012.43,78.2,446.41
8371,19.16,63.09,1017.71,91.15,449.51
8372,22.19,58.49,1010.91,77.03,449.4
8373,26.92,67.25,1017.74,61.68,434.05
8374,5.66,35.79,1013.86,94.42,484.15
8375,16.0,48.78,1013.9,88.64,458.27
8376,6.87,39.85,1012.66,83.34,486.26
8377,15.84,49.69,1015.14,90.41,462.6
8378,20.98,47.43,1007.39,68.15,450.0
8379,22.8,69.23,1011.8,76.95,439.3
8380,28.28,61.47,1009.44,60.89,443.12
8381,24.05,67.83,1009.35,63.8,442.53
8382,17.19,37.2,1011.84,67.59,468.4
8383,27.14,65.27,1013.26,55.17,441.68
8384,23.39,73.5,1011.37,88.48,441.18
8385,25.16,43.21,1011.73,88.69,442.29
8386,16.39,41.67,1012.96,61.07,467.68
8387,21.13,51.43,1007.43,88.72,445.4
8388,20.16,60.1,1011.24,86.23,453.36
8389,25.16,74.33,1014.55,76.7,436.15
8390,22.27,50.05,1007.1,89.34,442.24
8391,23.88,67.9,1005.99,67.58,446.34
8392,9.23,37.36,1015.01,67.38,481.08
8393,23.38,54.42,1013.95,73.02,451.87
8394,25.42,73.17,1012.29,85.86,437.06
8395,7.31,43.02,1014.19,86.43,484.82
8396,16.34,41.48,1015.92,48.24,453.6
8397,29.83,71.43,1011.93,55.8,439.34
8398,23.87,60.27,1018.94,77.16,439.86
8399,21.86,58.49,1010.88,76.79,449.9
8400,14.47,44.66,1016.33,93.52,464.41
8401,22.66,61.27,1019.29,55.43,448.68
8402,24.98,60.32,1015.63,57.19,444.67
8403,24.96,60.27,1018.68,69.97,442.67
8404,29.14,67.45,1015.51,46.47,433.34
8405,14.3,54.3,1015.16,75.29,464.9
8406,20.07,51.3,1011.9,94.62,450.46
8407,4.99,39.04,1020.45,78.89,472.52
8408,10.44,39.04,1023.99,85.03,480.34
8409,10.25,37.14,1013.14,70.73,474.37
8410,25.89,59.22,1013.4,80.17,445.75
8411,7.89,71.14,1018.4,86.49,474.66
8412,27.82,52.84,1006.23,52.18,440.31
8413,13.69,44.85,1016.89,79.87,470.78
8414,7.36,41.01,1024.9,97.88,476.8
8415,10.71,41.93,1018.23,90.88,478.76
8416,33.7,68.27,1007.16,50.41,427.4
8417,15.03,44.45,1020.94,65.57,460.06
8418,23.25,56.9,1006.82,76.37,442.76
8419,10.03,41.79,1020.35,66.42,475.42
8420,26.49,59.44,1012.09,57.84,441.16
8421,12.14,44.85,1014.36,60.04,476.68
8422,31.03,74.33,1011.55,63.45,429.35
8423,22.85,60.29,1017.29,61.92,448.58
8424,22.19,48.78,1017.84,76.01,446.51
8425,27.2,65.12,1016.2,44.95,442.54
8426,20.77,51.3,1013.89,88.72,450.97
8427,29.7,57.19,1008.41,55.07,436.29
8428,27.98,58.33,1013.92,54.25,437.76
8429,16.64,44.9,1021.02,70.34,460.93
8430,30.7,74.22,1008.12,50.39,432.51
8431,27.84,71.32,1007.72,79.25,431.37
8432,22.53,74.87,1009.91,93.21,444.69
8433,21.03,44.78,1007.99,36.82,459.72
8434,21.97,68.12,1012.53,75.12,443.39
8435,22.88,59.21,1011.51,86.93,440.25
8436,24.99,60.37,1005.66,74.87,437.67
8437,20.54,49.15,1021.02,56.0,458.6
8438,7.3,43.65,1019.33,67.62,482.96
8439,9.53,44.03,1008.87,89.99,471.23
8440,14.01,43.34,1016.95,83.41,463.81
8441,31.87,67.32,1013.65,36.69,435.47
8442,15.77,58.16,1016.09,82.56,450.11
8443,19.02,47.45,1007.44,76.76,453.08
8444,30.27,64.69,1006.3,53.69,435.67
8445,18.98,38.52,1018.85,63.16,454.6
8446,14.56,41.76,1023.82,85.36,464.3
8447,30.87,67.32,1013.78,34.54,436.96
8448,14.71,52.72,1024.7,70.29,462.34
8449,24.49,65.61,1014.71,63.47,447.26
8450,20.14,46.33,1013.24,83.39,453.35
8451,26.95,72.24,1011.16,73.14,435.65
8452,26.76,49.02,1007.96,70.05,439.4
8453,11.89,40.03,1019.53,89.48,471.85
8454,15.12,41.04,1025.95,69.67,460.58
8455,23.39,74.22,1009.83,86.05,439.92
8456,28.31,74.34,998.42,79.23,431.95
8457,20.94,44.89,1009.64,75.14,450.71
8458,22.84,59.39,1014.61,80.36,443.71
8459,27.44,47.93,1002.71,59.44,437.76
8460,11.64,38.25,1013.33,85.79,472.34
8461,25.72,47.45,1007.74,58.35,442.78
8462,9.97,41.26,1020.6,91.14,475.43
8463,17.62,43.69,1016.49,67.92,465.93
8464,30.94,64.44,1014.36,53.76,439.84
8465,22.26,69.04,1010.48,84.33,444.73
8466,10.94,39.04,1021.62,86.41,479.8
8467,24.26,66.44,1011.33,55.32,445.63
8468,25.74,59.07,1007.37,79.89,441.05
8469,16.16,41.79,1007.53,76.21,453.39
8470,13.97,45.01,1017.44,89.15,461.96
8471,20.58,50.9,1011.89,72.56,452.6
8472,13.12,44.21,1019.57,89.29,469.09
8473,27.08,62.91,1011.9,62.58,442.91
8474,20.3,67.32,1013.49,80.9,441.51
8475,14.81,44.88,1019.1,66.7,464.65
8476,28.18,66.56,1005.69,65.67,426.79
8477,14.47,39.58,1011.31,69.85,467.34
8478,21.82,63.9,1014.48,92.53,447.29
8479,29.25,67.32,1013.88,38.57,437.94
8480,20.3,62.52,1017.96,75.17,451.86
8481,24.82,74.87,1010.28,73.54,434.46
8482,13.2,45.01,1013.96,78.78,466.71
8483,15.4,41.16,1005.34,80.22,465.16
8484,11.71,41.44,1015.37,79.95,474.22
8485,19.35,39.39,1013.91,61.53,465.28
8486,10.18,40.81,1015.79,81.42,475.13
8487,19.81,43.56,1013.39,38.13,460.59
8488,14.79,44.06,1018.53,74.79,465.77
8489,7.87,42.85,1012.18,94.21,480.54
8490,14.1,39.16,1008.19,74.05,464.07
8491,2.8,39.64,1011.01,82.96,482.66
8492,14.7,48.6,1006.91,85.65,460.63
8493,29.26,67.17,1006.6,70.58,436.42
8494,27.02,71.25,1000.48,87.86,438.33
8495,19.01,58.46,1017.14,90.99,446.18
8496,13.33,39.39,1013.93,84.74,471.23
8497,27.56,65.59,1010.88,66.47,439.64
8498,10.36,37.83,1005.87,98.56,472.62
8499,26.65,66.48,1005.7,65.09,436.65
8500,32.81,71.32,1007.69,47.29,434.38
8501,22.59,59.43,1005.85,84.02,442.0
8502,12.64,40.69,1015.86,82.06,474.08
8503,26.9,59.14,1016.18,70.88,436.16
8504,10.01,43.7,1015.73,91.97,479.24
8505,4.44,38.44,1016.14,75.35,486.53
8506,31.02,69.51,1011.16,47.64,431.15
8507,32.38,67.17,1006.97,60.04,438.67
8508,8.52,41.55,1002.09,86.81,483.63
8509,11.37,41.5,1013.57,88.82,475.94
8510,13.41,54.3,1016.48,79.28,467.88
8511,14.07,45.09,1013.32,94.45,462.69
8512,5.17,35.57,1026.68,79.86,491.32
8513,25.34,65.61,1014.61,57.51,442.82
8514,32.32,67.9,1006.08,37.93,428.12
8515,22.7,48.14,1014.06,60.09,448.96
8516,17.14,40.55,1000.05,71.41,461.21
8517,9.51,39.22,1015.3,72.41,474.12
8518,23.38,58.82,1012.27,77.87,446.54
8519,12.29,40.71,1019.71,83.09,469.75
8520,18.32,66.51,1015.18,81.5,459.89
8521,14.39,44.85,1014.19,75.16,465.88
8522,15.03,43.71,1025.07,83.25,463.12
8523,6.09,43.65,1020.95,71.15,485.96
8524,19.08,46.93,1010.6,75.21,454.45
8525,17.5,42.23,1013.37,86.87,462.57
8526,14.62,46.18,1014.75,96.81,462.26
8527,26.71,70.4,1007.59,82.63,432.64
8528,7.68,42.85,1012.51,91.51,479.16
8529,17.79,40.12,1012.74,79.03,459.13
8530,7.0,36.24,1013.15,89.64,483.06
8531,29.42,79.74,1007.24,61.26,437.61
8532,26.91,65.34,1014.19,50.7,443.6
8533,18.76,58.79,1016.66,88.22,453.44
8534,22.54,51.95,1007.29,79.28,447.29
8535,13.41,49.83,1008.83,87.14,466.38
8536,6.45,40.02,1032.08,79.7,481.36
8537,13.98,54.3,1015.58,74.91,466.52
8538,16.12,45.87,1008.15,86.12,457.41
8539,9.71,42.44,1014.29,94.03,481.03
8540,9.82,39.96,1024.72,97.69,471.96
8541,28.9,68.12,1011.87,46.56,438.53
8542,14.81,40.71,1018.54,73.0,467.66
8543,24.66,72.24,1011.35,77.45,434.33
8544,14.28,39.39,1013.82,77.52,469.92
8545,26.79,77.95,1009.9,80.22,437.91
8546,31.74,79.74,1007.07,61.47,431.72
8547,20.77,60.1,1011.11,81.09,450.32
8548,12.93,36.71,1013.22,83.44,472.42
8549,17.98,59.15,1012.09,83.03,451.97
8550,14.72,40.83,1009.65,80.98,469.8
8551,10.17,41.46,1019.34,83.04,480.13
8552,9.27,38.56,1017.69,62.49,475.42
8553,15.57,44.68,1022.01,90.02,460.91
8554,28.24,64.69,1007.35,61.14,438.03
8555,17.94,62.1,1019.81,82.65,453.55
8556,31.71,69.04,1008.79,49.32,441.15
8557,14.09,43.99,1021.02,94.39,468.09
8558,11.61,41.17,1019.57,58.82,476.81
8559,5.45,39.04,1020.07,77.05,487.33
8560,23.47,65.61,1014.57,69.83,447.16
8561,17.32,42.24,1017.35,62.96,472.33
8562,13.49,41.78,1010.66,63.34,467.92
8563,15.8,41.1,1003.0,77.36,465.87
8564,19.72,44.78,1009.27,39.18,464.54
8565,27.58,78.05,1010.83,94.98,431.95
8566,23.42,73.17,1012.07,88.39,438.22
8567,11.56,39.28,1011.27,82.05,477.71
8568,25.53,62.96,1019.81,59.7,444.38
8569,10.3,41.79,1021.09,49.39,471.58
8570,24.77,48.92,1010.25,47.04,448.25
8571,25.31,67.9,1006.34,68.04,440.36
8572,21.92,61.87,1009.68,58.83,445.52
8573,11.61,41.17,1019.57,58.82,476.81
8574,23.38,48.78,1019.03,78.69,446.18
8575,27.68,69.34,1008.28,70.9,436.37
8576,7.36,41.01,1025.49,96.48,477.37
8577,14.64,45.0,1021.78,41.25,475.98
8578,16.58,41.79,1006.24,72.95,452.95
8579,14.41,42.77,1019.84,82.54,465.89
8580,20.3,59.8,1015.24,78.75,453.29
8581,30.96,69.82,1009.6,51.55,438.74
8582,22.66,63.73,1013.24,83.95,444.41
8583,13.45,40.73,1018.7,93.88,461.03
8584,17.3,57.76,1016.26,87.74,455.75
8585,15.61,38.52,1018.4,80.99,439.21
8586,13.42,42.86,1013.88,85.13,473.27
8587,27.0,69.4,1004.86,82.2,433.83
8588,19.94,61.87,1009.7,66.6,445.97
8589,14.81,43.69,1017.19,71.9,470.71
8590,30.58,70.04,1010.4,48.16,431.59
8591,25.52,69.75,1010.36,90.06,435.12
8592,21.84,59.39,1015.77,88.12,442.11
8593,18.87,62.96,1020.55,82.87,455.22
8594,28.97,64.44,1014.55,54.67,438.08
8595,14.51,53.82,1016.46,62.75,463.17
8596,12.57,39.16,1016.53,88.91,476.2
8597,21.33,63.86,1020.33,72.13,445.02
8598,12.87,45.51,1015.3,86.67,475.77
8599,25.31,74.33,1015.04,79.88,436.21
8600,8.8,41.26,1008.08,96.52,479.74
8601,12.87,48.04,1012.47,100.13,465.56
8602,11.67,44.6,1018.09,92.53,467.96
8603,28.77,58.33,1013.73,36.6,448.06
8604,26.17,48.6,1002.59,61.41,439.86
8605,18.32,42.28,1007.86,45.62,460.27
8606,23.99,67.69,1007.9,78.57,437.1
8607,24.13,73.18,1012.62,91.52,436.22
8608,23.07,49.02,1009.07,84.1,444.22
8609,16.73,58.59,1015.02,89.61,455.3
8610,22.16,58.82,1009.61,87.16,444.76
8611,28.95,73.4,1011.33,55.14,440.67
8612,8.76,41.48,1018.49,74.98,474.3
8613,23.08,74.78,1009.85,83.67,437.86
8614,24.01,67.17,1007.44,86.87,443.09
8615,16.13,43.48,1014.41,50.05,459.47
8616,25.23,64.63,1020.59,52.2,447.28
8617,12.74,41.38,1021.92,56.67,475.63
8618,23.11,68.3,1017.83,86.62,437.91
8619,22.24,69.23,1011.83,79.37,441.9
8620,30.74,69.59,1008.69,68.04,437.81
8621,17.9,58.33,1013.6,85.81,452.28
8622,22.42,71.77,1005.5,90.62,435.06
8623,23.7,70.32,1007.21,66.85,439.59
8624,9.56,41.55,1002.67,70.27,481.24
8625,22.89,74.78,1009.79,81.57,443.7
8626,13.44,37.85,1009.78,99.13,469.89
8627,31.11,74.87,1009.11,54.86,434.3
8628,15.3,38.62,1017.19,70.63,462.65
8629,13.42,38.91,1012.81,73.82,472.22
8630,23.4,65.06,1014.32,67.38,442.7
8631,25.13,68.63,1013.57,43.44,446.36
8632,5.76,45.87,1010.83,95.79,481.4
8633,28.86,73.67,1006.65,68.23,431.15
8634,23.0,63.78,1015.85,70.46,444.62
8635,11.75,41.2,1012.7,89.86,475.35
8636,11.52,40.75,1016.23,85.18,477.19
8637,6.99,39.37,1020.19,75.06,487.18
8638,13.83,41.23,993.31,93.94,466.2
8639,33.37,73.88,1005.8,47.94,436.76
8640,31.81,66.44,1011.21,53.55,426.84
8641,28.75,57.55,1004.77,57.55,435.33
8642,17.11,49.78,1007.25,100.09,453.22
8643,14.26,43.34,1017.24,81.54,464.62
8644,31.25,74.34,999.06,69.85,432.22
8645,2.58,39.42,1028.68,69.03,488.69
8646,7.01,40.72,1024.0,86.37,489.64
8647,27.17,73.5,1010.36,73.29,435.22
8648,32.98,71.32,1003.67,49.78,433.56
8649,26.08,76.86,1003.3,79.49,436.85
8650,20.94,49.02,1008.91,87.32,448.18
8651,32.51,69.98,1011.92,49.45,428.37
8652,16.05,41.96,1011.82,96.05,463.72
8653,13.93,40.2,1013.41,89.86,466.47
8654,20.66,51.19,1008.81,88.93,447.14
8655,22.88,71.73,1010.11,86.96,436.36
8656,6.5,41.14,1028.15,86.78,480.96
8657,22.45,63.77,1014.57,87.44,444.26
8658,23.35,59.92,1009.86,88.6,439.82
8659,23.56,42.67,1008.01,66.76,440.69
8660,28.97,78.92,1011.71,88.5,430.98
8661,27.4,66.48,1004.71,51.5,439.66
8662,24.46,61.9,1013.88,87.16,441.34
8663,23.25,59.87,1018.69,66.4,444.23
8664,13.52,39.39,1012.91,84.03,474.82
8665,25.62,63.13,1013.84,83.49,439.13
8666,21.75,50.12,1009.36,94.41,446.64
8667,25.14,60.29,1017.91,53.3,444.5
8668,7.69,38.06,1020.72,83.47,483.54
8669,13.74,42.74,1029.54,70.0,465.92
8670,2.71,39.42,1026.66,81.11,489.3
8671,29.28,75.08,1005.21,59.0,436.15
8672,20.08,54.42,1011.79,89.35,457.14
8673,21.71,61.45,1010.97,91.62,445.72
8674,9.96,41.26,1022.9,83.83,475.21
8675,22.32,48.41,1008.68,79.11,445.36
8676,13.25,34.03,1018.94,72.1,470.46
8677,13.77,47.83,1007.41,90.66,466.07
8678,28.36,69.88,1007.75,84.17,434.03
8679,16.25,58.16,1018.34,78.59,458.31
8680,22.78,59.92,1011.28,88.78,440.87
8681,25.92,60.32,1016.05,52.51,448.37
8682,9.48,40.11,1025.49,73.81,472.16
8683,29.34,70.94,1007.82,62.43,433.57
8684,23.69,58.05,1012.08,74.26,444.46
8685,27.58,73.06,1009.63,88.31,438.1
8686,10.59,41.54,1019.94,72.52,478.74
8687,25.42,74.22,1009.04,88.55,433.97
8688,23.69,65.59,1010.85,88.92,439.66
8689,7.69,39.96,1023.9,89.18,478.05
8690,8.48,42.49,1010.77,88.68,483.5
8691,24.07,71.97,1008.83,94.87,441.84
8692,4.43,38.91,1019.04,88.17,491.9
8693,11.57,39.72,1002.26,78.69,474.72
8694,16.53,46.18,1010.2,95.42,458.67
8695,30.72,69.13,1009.94,61.66,435.83
8696,12.43,40.27,1007.08,61.56,470.92
8697,9.14,37.36,1015.22,78.06,491.97
8698,26.54,71.14,1007.52,72.04,431.31
8699,16.09,44.71,1017.86,42.74,464.95
8700,22.97,42.48,1012.84,64.71,466.7
8701,20.35,67.71,1005.85,63.97,446.42
8702,23.04,64.27,1014.29,80.23,439.67
8703,26.3,71.94,1006.64,85.12,428.83
8704,31.24,72.39,999.47,68.17,430.7
8705,25.65,43.77,1011.65,46.18,444.01
8706,13.98,44.84,1023.6,89.09,462.81
8707,4.69,39.42,1024.58,79.35,486.34
8708,21.84,55.5,1019.28,62.17,454.99
8709,12.59,44.34,1017.01,85.57,474.11
8710,14.35,35.71,1016.1,60.86,468.9
8711,11.92,38.25,1013.13,84.92,472.5
8712,10.39,39.69,1003.31,89.6,473.0
8713,30.83,77.3,1001.7,57.85,435.87
8714,12.58,43.67,1014.36,91.72,473.02
8715,11.41,40.1,1014.27,91.17,476.81
8716,12.64,41.49,1019.78,94.0,468.78
8717,8.6,40.77,1011.8,89.45,480.82
8718,7.52,41.66,1015.2,78.41,483.28
8719,27.75,65.34,1014.8,45.91,440.83
8720,20.17,50.66,1014.38,82.09,454.79
8721,32.57,78.92,1011.6,66.47,430.12
8722,22.32,69.48,1011.1,77.86,439.49
8723,18.32,39.53,1008.15,64.85,454.44
8724,24.58,71.94,1006.85,89.02,433.99
8725,18.59,41.1,1001.93,58.16,459.72
8726,27.67,59.14,1016.51,61.2,433.37
8727,25.5,63.91,1009.4,75.22,444.26
8728,26.45,47.43,1008.87,53.25,442.12
8729,29.22,72.39,1000.87,77.39,430.24
8730,31.91,69.89,1014.59,54.51,429.29
8731,7.26,40.69,1020.43,90.22,474.91
8732,5.06,40.64,1021.49,93.7,483.73
8733,12.14,40.83,1010.56,78.31,474.82
8734,13.56,39.58,1011.05,73.62,473.16
8735,22.58,43.79,1015.66,44.18,460.3
8736,28.57,69.34,1007.98,65.55,439.46
8737,15.77,39.82,1013.01,79.1,468.78
8738,14.24,41.4,1019.7,70.32,466.88
8739,17.83,44.92,1025.04,70.58,458.42
8740,20.23,69.45,1013.0,89.79,445.82
8741,20.57,44.78,1008.89,38.78,465.69
8742,9.25,41.82,1033.25,74.73,478.48
8743,27.6,73.42,1011.91,83.66,431.44
8744,20.08,63.09,1019.0,77.06,448.74
8745,11.4,52.75,1023.31,75.7,465.79
8746,12.88,44.0,1022.71,88.58,470.31
8747,25.01,66.56,1009.68,64.94,435.73
8748,22.3,50.78,1008.85,81.27,449.86
8749,24.51,68.63,1014.15,45.1,447.66
8750,19.09,39.39,1013.36,59.14,466.13
8751,8.27,39.64,1011.0,84.64,479.91
8752,23.14,58.18,1008.89,81.82,444.51
8753,6.82,41.03,1022.12,87.63,489.64
8754,9.28,41.54,1018.33,79.89,482.8
8755,6.48,36.24,1013.62,92.03,484.65
8756,7.2,40.02,1031.71,69.89,480.53
8757,24.31,66.49,1011.38,54.35,440.79
8758,8.83,41.26,1023.04,86.08,478.87
8759,14.5,44.47,1028.2,66.95,465.15
8760,24.43,58.2,1017.18,46.84,444.89
8761,21.91,63.76,1009.85,76.8,445.04
8762,9.04,40.11,1023.3,76.32,473.57
8763,29.18,68.24,1010.04,68.04,428.52
8764,14.1,41.16,1021.26,73.87,460.01
8765,9.93,41.62,1013.76,96.02,464.64
8766,12.56,43.41,1016.93,81.02,467.19
8767,30.71,64.05,1011.75,62.81,438.42
8768,18.95,46.21,1013.47,81.22,457.58
8769,31.87,70.94,1006.94,50.78,429.41
8770,13.86,41.78,1010.75,57.9,467.39
8771,27.47,63.78,1016.07,48.47,446.69
8772,12.49,41.62,1011.37,82.68,461.35
8773,22.27,48.98,1014.47,49.33,451.74
8774,24.4,62.26,1011.62,70.1,439.06
8775,15.46,44.88,1017.52,93.32,461.2
8776,27.69,73.91,1005.23,75.71,435.08
8777,26.44,69.34,1009.55,73.18,440.43
8778,10.89,40.81,1025.82,81.18,478.23
8779,30.54,69.14,1007.25,70.46,435.46
8780,23.73,59.15,1014.08,62.65,444.07
8781,29.01,66.56,1006.44,57.62,428.32
8782,28.86,67.9,1006.29,57.19,432.97
8783,15.03,42.44,1014.25,94.52,464.91
8784,24.43,72.43,1008.03,85.56,434.71
8785,28.47,69.23,1013.18,40.73,434.12
8786,11.35,40.73,1019.37,96.05,472.32
8787,13.1,41.48,1009.0,87.41,460.34
8788,24.39,51.86,1014.92,59.98,447.7
8789,27.24,68.08,1013.23,51.96,445.25
8790,26.85,57.19,1007.9,60.04,438.01
8791,22.97,63.94,1010.5,88.47,440.81
8792,32.81,75.08,1005.09,42.0,433.37
8793,9.21,39.72,1019.54,74.44,478.96
8794,29.92,57.19,1008.62,45.8,438.99
8795,27.52,67.9,1005.65,59.52,439.01
8796,7.32,41.22,1015.42,97.25,484.21
8797,17.28,39.99,1007.09,74.25,463.28
8798,26.7,66.56,1005.31,71.97,430.21
8799,32.31,62.04,1010.41,39.39,450.13
8800,15.43,41.1,1005.2,85.06,467.21
8801,9.29,34.03,1018.84,74.81,483.74
8802,23.58,49.3,1003.8,74.62,440.44
8803,25.23,58.82,1010.9,70.47,442.64
8804,18.22,58.2,1017.09,81.92,451.04
8805,11.75,71.14,1019.36,75.68,466.56
8806,22.52,67.32,1011.4,66.2,443.49
8807,12.82,48.14,1017.47,81.45,467.48
8808,18.4,43.69,1016.59,52.44,462.05
8809,19.87,49.69,1012.23,68.57,456.03
8810,10.12,40.0,1021.33,95.29,476.03
8811,21.25,66.86,1012.99,60.65,455.72
8812,11.46,39.3,1019.53,76.86,475.51
8813,31.33,65.18,1011.97,36.62,435.77
8814,9.34,41.49,1020.58,97.59,471.04
8815,29.32,71.29,1008.34,51.51,432.17
8816,27.29,67.32,1013.92,33.41,437.26
8817,21.34,59.8,1016.92,77.06,450.74
8818,9.75,36.66,1026.21,70.12,479.45
8819,31.1,69.51,1010.84,45.4,429.74
8820,20.61,65.61,1014.91,83.82,449.72
8821,12.72,40.6,1013.45,86.16,471.23
8822,32.88,72.29,1008.5,62.74,431.74
8823,8.76,40.96,1025.21,90.72,483.79
8824,11.31,42.02,1001.18,94.86,471.26
8825,28.51,76.09,1007.88,78.2,438.28
8826,20.51,48.6,1005.29,80.7,448.0
8827,27.47,66.86,1006.1,70.2,437.45
8828,26.88,61.5,1009.17,61.26,440.13
8829,12.87,41.5,1013.51,85.72,469.44
8830,15.01,43.56,1014.65,61.82,465.84
8831,11.48,44.6,1018.29,90.76,470.39
8832,21.79,46.21,1012.89,72.0,449.99
8833,21.0,66.86,1013.06,59.7,451.89
8834,27.05,59.15,1012.83,56.31,441.39
8835,16.64,45.87,1009.02,98.86,456.79
8836,27.97,66.17,1010.81,63.73,441.7
8837,22.71,48.06,1012.82,67.81,445.1
8838,7.65,36.3,1016.5,65.51,482.56
8839,32.18,65.74,1010.89,46.52,435.58
8840,19.93,56.65,1020.7,62.82,456.53
8841,35.56,68.94,1006.56,38.75,429.69
8842,26.63,43.77,1011.33,49.3,440.95
8843,20.61,63.86,1015.43,73.86,446.34
8844,22.34,63.73,1014.37,83.19,444.39
8845,23.38,65.06,1014.12,59.36,443.8
8846,23.26,59.14,1016.98,76.29,440.37
8847,10.1,44.03,1008.11,90.29,471.59
8848,27.61,49.16,1005.01,35.63,441.18
8849,20.42,62.96,1020.34,84.0,452.08
8850,19.99,40.79,1003.15,87.55,455.28
