,at,v,ap,rh,pe
7404,25.92,73.77,1001.27,94.28,432.0
7405,24.35,66.49,1012.48,62.12,439.15
7406,26.82,60.96,1012.25,57.41,449.81
7407,14.47,48.14,1017.28,87.36,457.45
7408,26.31,44.57,1007.51,52.6,452.73
7409,18.41,44.89,1009.75,77.24,448.88
7410,27.22,68.3,1016.84,64.88,436.81
7411,14.17,39.59,1010.99,94.08,464.17
7412,24.19,68.94,1007.37,70.83,439.52
7413,24.49,60.27,1018.96,72.62,440.87
7414,20.91,59.14,1017.25,74.7,442.67
7415,22.74,58.41,1013.92,84.03,447.85
7416,15.4,38.73,1000.67,79.71,469.18
7417,29.82,66.51,1010.98,43.57,439.17
7418,20.98,42.23,1013.12,67.37,461.9
7419,19.35,50.12,1005.43,100.1,447.43
7420,29.2,70.79,1004.8,63.74,425.2
7421,27.34,63.78,1016.5,48.4,446.56
7422,19.02,50.66,1013.04,85.25,455.42
7423,25.09,69.68,1012.18,91.33,439.77
7424,17.67,43.96,1011.68,82.13,466.31
7425,23.54,70.32,1010.89,80.76,434.45
7426,27.29,64.45,1013.46,45.35,446.94
7427,25.53,59.57,1010.65,82.04,445.59
7428,13.42,40.35,1011.2,77.0,472.57
7429,7.35,41.66,1015.55,79.67,485.35
7430,26.93,62.44,1011.02,70.05,435.11
7431,9.55,38.08,1019.34,68.38,479.23
7432,24.11,59.27,1011.02,78.18,444.35
7433,25.34,59.39,1014.02,73.58,439.8
7434,30.69,73.67,1006.14,60.58,430.45
7435,8.95,38.56,1017.85,64.34,475.43
7436,15.58,40.66,1016.34,87.42,460.61
7437,23.48,66.44,1011.28,61.11,443.21
7438,21.43,63.94,1012.68,99.68,445.29
7439,10.39,44.85,1014.22,78.42,478.05
7440,12.84,50.59,1020.08,88.08,470.96
7441,14.92,46.18,1014.21,98.82,465.63
7442,10.87,44.71,1021.38,58.22,484.63
7443,21.19,58.86,1014.19,68.96,452.43
7444,18.38,62.1,1020.12,77.27,452.91
7445,16.82,45.0,1022.05,37.28,468.22
7446,10.36,41.46,1017.53,92.04,478.27
7447,9.51,38.38,1022.77,73.82,474.93
7448,9.34,38.08,1019.56,67.74,482.06
7449,10.2,41.46,1019.12,83.26,480.11
7450,12.92,39.35,1014.56,88.29,469.83
7451,12.75,39.85,1012.51,62.37,475.61
7452,26.72,74.87,1010.18,70.74,441.93
7453,27.5,49.3,1004.02,59.23,439.77
7454,17.36,44.63,1020.49,54.21,456.98
7455,16.11,44.92,1025.37,79.85,460.99
7456,32.82,68.31,1010.44,41.85,441.06
7457,30.98,71.29,1008.78,47.7,432.99
7458,25.68,70.32,1009.08,90.48,431.32
7459,17.96,47.83,1005.0,85.72,454.59
7460,23.39,63.21,1011.91,84.57,448.3
7461,12.64,40.71,1024.2,65.21,476.37
7462,27.38,77.24,1008.25,82.49,435.81
7463,25.91,75.6,1018.23,62.65,443.2
7464,19.89,69.48,1011.06,86.73,447.63
7465,10.42,39.96,1025.21,95.69,470.81
7466,30.32,74.22,1008.31,53.14,429.36
7467,24.52,56.85,1012.59,54.47,438.89
7468,12.04,38.25,1013.08,82.45,472.13
7469,8.33,38.08,1018.94,73.78,481.89
7470,31.03,69.59,1007.77,63.96,432.56
7471,21.25,44.05,1005.69,81.87,448.43
7472,18.55,61.87,1008.45,65.3,450.73
7473,20.8,50.9,1012.07,73.16,457.0
7474,17.78,58.95,1016.32,89.61,450.89
7475,5.89,40.07,1018.99,63.13,493.9
7476,6.18,41.55,1001.58,98.79,484.87
7477,27.71,62.39,1006.43,68.21,435.84
7478,3.26,41.31,996.32,100.0,489.38
7479,12.24,41.2,1012.48,89.85,473.22
7480,12.1,41.58,1014.41,90.22,462.28
7481,30.68,69.68,1012.86,56.56,438.68
7482,28.19,68.08,1013.41,43.93,436.43
7483,27.34,59.87,1012.06,59.04,448.26
7484,26.91,61.5,1009.47,55.26,436.84
7485,5.62,40.62,1015.81,85.34,483.13
7486,30.55,68.24,1009.43,63.84,426.8
7487,17.55,45.87,1008.07,80.98,454.29
7488,26.48,51.43,1006.76,74.3,438.1
7489,27.62,67.51,1012.38,60.25,442.13
7490,22.59,70.32,1007.07,74.39,437.39
7491,14.3,42.99,1007.32,73.72,467.9
7492,26.22,69.89,1015.46,76.63,433.61
7493,19.02,44.85,1014.57,43.37,465.42
7494,12.34,43.22,1009.28,78.23,468.52
7495,18.34,50.59,1018.42,83.95,457.17
7496,19.44,60.07,1014.8,69.06,452.89
7497,15.37,43.34,1014.84,80.37,460.02
7498,15.43,40.89,1010.63,73.03,468.35
7499,11.23,41.17,1019.36,56.85,475.85
7500,23.36,65.18,1012.35,78.09,436.39
7501,11.77,39.39,1012.9,85.8,478.51
7502,3.21,38.44,1016.9,86.34,491.35
7503,29.89,71.29,1009.0,55.72,431.45
7504,24.97,50.23,1015.6,56.79,454.35
7505,14.48,38.92,1015.6,90.05,470.63
7506,21.98,48.41,1008.42,84.86,444.6
7507,15.31,41.35,1005.09,95.25,466.5
7508,27.61,59.54,1005.84,71.27,437.85
7509,25.92,60.95,1014.62,48.46,442.84
7510,22.51,59.21,1018.35,71.97,444.66
7511,23.76,51.19,1009.69,70.87,442.9
7512,23.17,51.19,1009.5,76.15,441.77
7513,8.91,40.11,1022.87,78.39,475.43
7514,10.61,40.77,1022.09,83.62,471.26
7515,27.21,66.49,1013.57,40.11,439.04
7516,28.61,69.84,1004.02,67.26,428.25
7517,23.95,59.92,1010.15,86.37,435.92
7518,26.75,64.79,1017.79,54.31,438.4
7519,24.94,67.69,1008.86,68.97,439.08
7520,18.22,39.63,1005.11,79.0,465.78
7521,24.7,58.46,1015.58,68.64,439.7
7522,8.43,40.6,1015.39,91.81,483.1
7523,10.15,41.46,1019.78,83.56,481.31
7524,18.88,43.69,1016.77,46.88,464.63
7525,22.43,63.21,1012.06,84.75,447.98
7526,27.45,66.25,1009.3,77.58,437.37
7527,26.09,58.41,1013.64,64.58,438.86
7528,30.69,71.98,1004.53,65.86,430.33
7529,27.69,70.32,1012.2,82.27,432.57
7530,15.33,43.13,1015.41,53.17,466.86
7531,13.26,42.99,1007.58,94.26,472.52
7532,9.96,39.66,1015.23,82.98,480.6
7533,21.05,58.33,1013.14,66.34,447.66
7534,7.98,40.77,1008.69,98.65,480.72
7535,23.46,72.43,1008.0,90.55,435.36
7536,32.06,71.85,1007.9,56.44,426.07
7537,23.35,63.47,1011.78,84.24,437.87
7538,9.63,43.02,1012.4,68.41,480.21
7539,18.58,63.78,1016.24,78.74,453.96
7540,29.07,51.43,1006.22,61.58,438.79
7541,14.73,36.99,1007.32,90.84,468.23
7542,16.39,41.96,1011.7,94.85,463.99
7543,20.23,57.76,1016.84,81.26,452.5
7544,15.0,41.35,1006.6,86.95,467.71
7545,11.06,37.92,1008.76,67.32,473.16
7546,27.67,69.59,1009.13,82.15,437.29
7547,13.76,45.08,1023.77,80.48,469.74
7548,30.2,74.34,1004.17,74.77,431.77
7549,29.06,72.86,1004.23,69.41,432.12
7550,12.83,41.5,1013.12,86.07,470.87
7551,30.97,69.13,1009.78,58.92,435.6
7552,14.66,43.13,1014.97,46.31,467.87
7553,20.11,50.78,1008.73,93.24,447.42
7554,19.09,42.44,1012.93,63.59,461.84
7555,30.26,59.22,1013.18,61.08,442.98
7556,31.05,69.13,1000.38,58.49,426.31
7557,21.19,74.93,1015.75,80.84,443.29
7558,24.84,56.89,1012.15,67.24,440.36
7559,14.95,43.52,1022.43,94.75,464.98
7560,17.52,44.05,1008.87,85.67,455.72
7561,8.09,43.02,1014.79,81.06,484.35
7562,27.3,57.19,1008.08,63.48,438.65
7563,27.04,73.67,1006.82,77.45,431.1
7564,9.13,40.02,1031.08,74.76,473.47
7565,12.4,40.35,1011.46,79.49,476.44
7566,22.76,44.05,1006.95,74.07,450.31
7567,12.52,71.14,1019.49,76.11,463.22
7568,12.41,39.28,1017.08,87.02,473.86
7569,15.15,41.35,1006.3,86.16,468.64
7570,23.93,64.05,1013.09,86.02,440.66
7571,19.16,43.43,1012.36,72.59,451.0
7572,25.68,46.21,1011.01,57.53,442.98
7573,18.8,39.72,1001.24,63.8,459.36
7574,32.9,68.51,1012.95,50.09,430.23
7575,29.55,67.69,1004.88,48.68,428.77
7576,17.85,46.48,1007.79,83.59,458.16
7577,24.49,59.87,1018.4,59.95,444.54
7578,13.78,45.51,1015.56,69.92,468.17
7579,15.08,42.77,1018.43,73.19,461.68
7580,24.14,41.1,1002.1,38.49,450.13
7581,20.32,67.71,1007.42,63.71,446.22
7582,8.63,43.79,1016.08,83.25,483.91
7583,8.48,40.05,1015.89,90.25,483.5
7584,25.88,66.48,1004.24,63.16,434.4
7585,7.41,39.16,1015.23,90.66,486.91
7586,12.03,41.58,1015.09,90.43,464.02
7587,20.86,39.72,1001.73,56.38,456.27
7588,19.86,41.67,1012.31,53.9,462.86
7589,29.75,74.87,1009.1,56.5,435.61
7590,14.33,38.73,1003.52,85.92,468.86
7591,11.88,40.64,1020.5,85.43,470.06
7592,28.7,71.64,1007.11,69.85,436.58
7593,21.11,74.78,1009.71,84.35,442.68
7594,23.87,50.39,1012.96,76.05,452.59
7595,21.93,61.45,1008.92,98.54,443.91
7596,29.38,73.42,1011.49,54.96,445.42
7597,9.19,42.44,1014.38,94.24,481.55
7598,23.57,67.9,1006.08,70.12,446.72
7599,18.55,41.1,1002.02,65.16,459.97
7600,28.11,66.17,1010.51,65.16,444.2
7601,11.95,39.82,1013.4,92.51,474.56
7602,19.84,65.48,1019.54,76.6,449.85
7603,19.27,50.12,1007.61,100.11,447.63
7604,12.91,41.66,1013.37,71.52,469.71
7605,18.13,60.1,1009.67,84.75,455.82
7606,11.54,45.51,1017.19,83.02,474.73
7607,16.65,56.89,1013.52,87.44,452.52
7608,9.55,39.66,1018.8,74.88,480.74
7609,23.77,69.13,1011.05,89.41,434.08
7610,21.75,65.12,1015.53,66.0,452.89
7611,14.75,41.16,1009.58,86.96,468.14
7612,31.26,70.36,1006.49,60.47,438.15
7613,26.75,43.21,1012.29,87.28,430.45
7614,13.24,39.16,1016.52,86.66,474.48
7615,19.64,56.53,1019.6,76.19,447.66
7616,24.64,58.49,1011.2,72.67,444.95
7617,8.72,40.02,1031.32,78.09,477.86
7618,22.48,67.45,1014.77,63.9,445.55
7619,6.76,36.25,1028.31,91.16,484.36
7620,10.2,41.62,1016.52,98.09,462.87
7621,12.33,45.51,1016.49,79.2,471.16
7622,14.72,41.23,997.91,82.69,467.11
7623,18.16,43.96,1012.78,78.33,465.26
7624,12.42,40.24,1016.59,90.01,469.59
7625,28.42,73.5,1011.23,72.79,435.59
7626,5.47,40.62,1018.66,83.61,481.56
7627,9.81,71.14,1019.43,87.93,469.64
7628,17.86,52.9,1015.71,67.99,457.42
7629,14.19,49.83,1006.52,90.72,462.86
7630,27.57,68.31,1010.48,55.87,444.71
7631,29.25,66.51,1015.53,33.65,441.7
7632,25.02,59.92,1009.9,76.27,436.64
7633,32.51,71.22,1005.62,47.6,433.76
7634,25.44,56.57,1013.8,66.72,444.61
7635,21.17,58.16,1017.16,68.11,452.02
7636,30.9,70.8,1008.48,67.48,435.27
7637,18.68,59.14,1016.96,77.09,452.85
7638,13.82,41.62,1011.48,77.66,454.88
7639,24.01,50.16,1004.22,75.32,443.03
7640,25.85,67.69,1007.7,70.14,434.0
7641,19.75,57.32,1010.76,79.29,443.63
7642,15.17,49.15,1021.91,91.73,461.89
7643,6.54,39.33,1011.54,93.69,491.16
7644,12.3,39.85,1012.59,73.38,476.42
7645,16.45,41.48,1016.64,45.21,454.69
7646,9.23,42.44,1014.34,94.2,481.29
7647,21.96,59.8,1016.72,72.6,452.48
7648,29.03,69.51,1009.8,47.04,435.09
7649,11.67,40.23,1017.65,82.48,475.07
7650,21.03,67.45,1015.01,68.59,447.11
7651,21.28,70.32,1011.55,88.05,438.7
7652,30.04,64.44,1014.46,52.19,437.95
7653,21.36,58.95,1018.35,78.87,443.93
7654,18.34,45.64,1019.05,82.53,460.58
7655,24.06,58.2,1017.46,48.04,445.91
7656,24.97,59.87,1018.7,59.94,443.7
7657,12.38,43.52,1022.98,100.0,467.55
7658,31.09,59.57,1010.67,60.5,440.08
7659,21.82,50.66,1013.74,73.6,455.2
7660,17.77,44.6,1016.97,54.25,460.13
7661,27.82,76.09,1007.83,76.07,434.52
7662,18.84,61.27,1019.64,71.95,454.47
7663,27.79,71.85,1008.95,87.35,427.67
7664,32.72,69.75,1009.6,49.35,437.99
7665,18.68,62.1,1019.78,83.67,453.25
7666,24.65,52.36,1014.76,66.63,455.68
7667,3.95,35.47,1017.36,84.88,488.64
7668,19.67,44.71,1015.46,31.46,464.99
7669,19.72,51.19,1008.51,95.28,446.01
7670,30.57,69.82,1009.86,52.94,437.62
7671,30.37,67.45,1015.35,45.6,431.38
7672,30.35,71.32,1009.17,64.61,434.62
7673,7.82,40.72,1022.17,88.13,481.52
7674,12.19,41.06,1021.35,74.98,474.63
7675,11.42,41.54,1020.21,71.57,477.5
7676,28.61,69.75,1009.82,71.7,440.53
7677,15.24,44.45,1020.56,66.13,460.94
7678,19.64,46.33,1013.33,98.99,451.45
7679,17.46,53.29,1018.07,91.01,458.06
7680,18.11,44.85,1014.48,48.94,458.85
7681,9.75,35.76,1019.88,62.31,474.31
7682,17.14,44.2,1018.91,62.18,457.02
7683,27.44,74.9,1003.85,76.65,436.42
7684,6.57,42.07,1004.48,74.82,483.86
7685,28.98,62.66,1009.1,52.62,438.45
7686,19.76,48.92,1010.48,46.57,456.69
7687,29.73,67.25,1017.64,37.79,439.06
7688,5.17,39.33,1009.68,94.19,485.46
7689,26.9,66.48,1004.47,54.71,432.95
7690,17.1,43.52,1020.3,70.51,461.51
7691,20.54,59.39,1014.07,84.15,445.41
7692,28.8,73.4,1011.34,54.01,439.65
7693,27.99,71.64,1007.79,72.67,437.81
7694,16.45,44.68,1018.6,85.14,462.66
7695,33.01,69.88,1006.71,53.25,433.5
7696,11.95,40.69,1015.62,85.34,475.4
7697,31.54,77.24,1007.83,62.98,430.07
7698,33.11,69.75,1008.88,42.08,437.19
7699,30.25,71.8,1010.87,60.4,437.28
7700,14.56,40.89,1010.94,79.57,467.53
7701,11.83,38.25,1013.36,85.33,473.31
7702,21.53,52.84,1005.06,88.22,444.04
7703,30.27,64.05,1011.93,65.72,438.68
7704,9.39,39.66,1019.22,75.33,482.16
7705,24.22,49.82,1014.61,66.82,452.2
7706,10.1,41.17,1019.18,84.87,479.95
7707,22.59,60.32,1016.84,78.58,447.17
7708,27.51,71.32,1007.59,80.02,433.16
7709,8.39,36.3,1015.39,62.23,479.57
7710,11.94,39.28,1017.04,89.88,475.59
7711,9.72,41.44,1015.17,84.41,481.85
7712,25.6,59.15,1013.31,67.02,441.11
7713,12.65,41.93,1023.07,65.05,479.53
7714,26.26,73.06,1009.35,91.65,435.41
7715,23.78,69.71,1008.79,83.17,443.06
7716,18.02,53.16,1013.41,82.84,458.01
7717,21.45,66.05,1014.81,73.73,453.38
7718,28.02,63.9,1013.96,46.2,444.42
7719,26.97,67.32,1014.35,55.07,439.61
7720,19.46,66.86,1012.74,66.2,454.89
7721,14.82,44.2,1018.98,72.8,465.73
7722,20.25,59.8,1015.3,82.69,453.81
7723,26.18,52.36,1013.46,56.65,453.54
7724,19.46,47.03,1013.9,88.86,460.57
7725,12.52,40.24,1020.45,97.41,470.56
7726,14.91,40.73,1017.44,86.91,458.99
7727,24.27,63.9,1013.5,61.09,450.26
7728,20.36,65.27,1011.73,70.8,445.67
7729,8.32,39.64,1010.93,78.21,479.69
7730,17.35,42.86,1014.62,74.16,465.16
7731,15.52,43.7,1015.8,76.27,466.38
7732,10.71,39.61,1018.72,73.66,473.77
7733,10.77,41.46,1021.42,87.18,479.22
7734,23.57,61.47,1009.27,84.17,435.82
7735,19.73,56.65,1020.7,69.49,457.46
7736,31.9,73.42,1010.82,60.58,432.27
7737,26.77,64.45,1013.26,44.56,449.1
7738,19.05,44.06,1017.02,73.76,454.28
7739,29.39,69.89,1013.92,47.36,434.27
7740,16.42,40.56,1020.36,50.62,472.17
7741,27.23,66.48,1005.23,52.38,432.55
7742,24.02,70.94,1008.0,79.55,441.57
7743,22.44,58.16,1017.28,63.68,452.71
7744,25.14,67.32,1013.96,41.78,435.39
7745,25.42,73.21,1001.91,93.78,432.04
7746,25.9,71.73,1010.18,74.83,434.84
7747,8.14,36.24,1013.15,87.85,480.25
7748,31.13,67.45,1015.02,41.34,435.14
7749,21.52,46.21,1010.62,67.62,449.08
7750,29.23,75.6,1017.72,52.26,438.92
7751,33.5,70.8,1008.99,57.24,433.19
7752,20.37,44.58,1016.77,66.22,463.2
7753,23.19,45.61,1013.18,73.46,454.62
7754,20.88,56.85,1010.91,84.28,440.08
7755,12.59,40.03,1018.76,85.4,471.63
7756,23.24,63.76,1010.1,79.16,441.35
7757,9.42,41.4,1029.99,88.41,477.01
7758,9.87,40.81,1017.17,84.25,473.2
7759,11.22,41.93,1023.13,69.35,480.71
7760,7.79,41.16,1023.17,97.11,471.82
7761,13.9,41.17,1016.84,72.9,468.96
7762,30.69,74.16,1012.71,60.89,435.17
7763,27.16,59.87,1011.78,58.84,446.38
7764,26.58,62.39,1006.36,68.98,438.66
7765,23.99,45.87,1007.63,52.62,443.66
7766,10.68,37.92,1009.59,65.05,474.03
7767,16.16,52.05,1013.19,75.37,463.09
7768,22.69,58.46,1017.74,75.21,443.47
7769,10.6,41.17,1018.38,87.92,478.47
7770,27.14,70.32,1007.08,73.08,427.21
7771,23.22,59.15,1014.58,75.18,443.7
7772,26.27,59.44,1012.23,58.77,443.67
7773,14.73,39.52,1017.01,74.21,470.45
7774,33.08,69.75,1009.03,43.69,434.98
7775,32.31,66.44,1009.6,63.92,428.44
7776,25.14,63.47,1012.58,70.27,443.93
7777,10.42,44.85,1014.18,88.36,479.03
7778,21.97,58.79,1010.93,86.7,448.8
7779,29.86,64.79,1017.37,44.8,439.89
7780,20.35,50.9,1012.6,72.43,453.5
7781,7.91,37.8,1020.59,61.0,483.49
7782,27.54,75.6,1018.26,57.89,440.87
7783,27.07,66.93,1017.32,55.38,446.48
7784,23.32,66.48,1003.92,72.25,436.26
7785,27.16,66.44,1011.2,73.37,431.85
7786,29.72,68.08,1010.72,53.46,430.36
7787,8.33,39.72,1020.24,82.84,479.12
7788,25.56,74.67,1016.62,76.1,435.81
7789,28.93,74.78,1009.48,56.4,437.34
7790,10.08,40.72,1022.7,67.3,480.8
7791,13.7,42.86,1030.68,79.77,470.28
7792,9.43,41.4,1028.42,84.92,479.28
7793,24.3,69.94,1007.02,62.14,438.92
7794,8.27,38.56,1016.47,66.6,485.31
7795,27.24,44.89,1009.61,51.89,442.84
7796,9.0,39.18,1024.38,84.91,483.26
7797,25.99,74.67,1016.59,83.39,434.7
7798,30.45,43.21,1011.35,63.59,438.68
7799,21.04,69.48,1011.07,89.92,439.53
7800,7.19,39.37,1019.67,70.77,480.4
7801,14.42,44.66,1016.1,93.89,461.34
7802,21.47,60.77,1018.06,85.73,444.02
7803,28.68,73.77,1004.72,87.01,431.66
7804,26.71,59.39,1014.24,66.45,439.33
7805,25.65,78.92,1010.83,86.56,434.78
7806,17.33,42.28,1007.97,50.33,462.26
7807,13.64,44.88,1019.85,56.86,466.66
7808,15.79,58.86,1015.85,91.91,455.15
7809,25.38,71.73,1009.97,72.6,434.44
7810,13.01,41.17,1017.26,76.2,469.48
7811,8.88,41.54,1019.05,80.77,484.99
7812,22.67,62.52,1016.47,65.63,449.34
7813,15.25,46.36,1019.69,95.83,461.68
7814,17.9,48.98,1014.17,80.4,453.02
7815,33.75,64.96,1002.54,39.28,432.62
7816,27.59,54.2,1013.1,51.61,439.31
7817,31.88,70.36,1006.2,57.51,438.42
7818,24.82,66.48,1006.4,70.21,433.62
7819,22.38,49.3,1003.56,83.83,441.0
7820,32.91,73.68,1014.49,50.62,426.28
7821,9.97,41.62,1013.99,96.02,464.86
7822,22.78,58.59,1012.84,65.55,445.45
7823,8.81,44.68,1023.06,93.93,479.24
7824,28.85,71.32,1009.09,76.9,435.13
7825,15.21,35.4,1016.31,58.26,468.18
7826,14.22,45.01,1014.17,70.14,464.06
7827,25.6,66.48,1006.16,69.34,435.12
7828,17.09,42.42,1009.03,72.01,464.11
7829,10.2,40.67,1016.15,73.2,482.26
7830,7.4,41.04,1024.44,90.9,477.69
7831,13.64,34.03,1018.32,62.2,469.61
7832,15.84,41.66,1009.69,62.81,465.5
7833,22.95,70.98,1005.36,93.76,438.83
7834,23.07,65.27,1013.24,58.38,443.42
7835,25.52,63.94,1017.81,41.54,440.32
7836,23.24,68.31,1009.71,80.8,440.78
7837,32.46,74.33,1012.61,37.07,427.87
7838,8.94,41.38,1021.5,79.45,479.95
7839,17.67,45.09,1014.26,51.92,457.67
7840,23.82,44.89,1009.39,74.69,445.45
7841,19.67,60.77,1017.33,88.13,444.87
7842,26.23,59.07,1008.2,78.93,440.18
7843,10.03,43.13,1014.85,70.09,482.16
7844,7.65,41.01,1024.31,97.17,475.89
7845,27.98,67.17,1007.32,75.29,440.68
7846,13.74,43.71,1025.45,86.62,465.24
7847,17.79,43.52,1020.65,68.29,458.57
7848,7.55,42.85,1011.21,93.25,484.93
7849,19.77,54.42,1011.73,89.26,458.21
7850,24.89,66.49,1010.15,65.65,436.39
7851,4.97,38.91,1018.99,89.86,489.96
7852,14.64,39.31,1008.84,79.3,462.72
7853,28.71,71.64,1005.21,71.11,432.05
7854,25.15,68.61,1011.03,53.59,447.91
7855,24.28,71.98,1006.34,90.45,432.47
7856,30.28,74.67,1016.45,55.76,428.27
7857,13.7,43.22,1012.01,71.57,463.99
7858,28.19,62.6,1017.34,46.95,449.61
7859,24.73,71.14,1009.07,68.87,437.55
7860,30.44,68.84,1010.97,55.34,438.31
7861,7.54,38.56,1016.49,69.1,486.76
7862,24.39,70.72,1009.78,82.25,442.04
7863,14.68,58.2,1018.5,83.3,458.51
7864,10.14,42.02,1003.19,96.51,472.17
7865,7.9,40.0,1018.74,79.55,474.5
7866,6.76,39.22,1013.91,77.0,487.08
7867,23.57,66.75,1018.06,80.19,439.71
7868,27.37,76.2,1006.03,67.07,435.64
7869,18.97,50.59,1016.01,74.9,459.68
7870,13.01,41.49,1019.82,92.86,466.5
7871,6.9,39.81,1016.74,88.24,481.88
7872,27.89,68.12,1012.78,48.72,435.69
7873,21.1,62.66,1011.19,83.49,448.8
7874,23.19,49.82,1014.59,70.52,451.08
7875,29.58,76.2,1008.37,60.73,433.91
7876,27.51,73.67,1005.71,76.75,431.97
7877,28.51,74.78,1009.84,59.06,434.43
7878,24.77,57.17,1010.66,73.0,441.12
7879,27.25,50.05,1006.53,60.64,439.63
7880,17.4,43.14,1018.51,75.31,457.59
7881,25.77,63.31,1012.76,65.98,439.98
7882,26.13,71.25,999.8,88.47,430.6
7883,30.05,73.68,1014.95,70.6,434.92
7884,34.18,78.05,1010.71,66.77,432.1
7885,15.11,43.67,1012.06,91.75,467.82
7886,12.11,41.17,1019.46,62.59,475.53
7887,22.21,69.71,1009.69,96.85,440.14
7888,25.37,59.14,1017.27,78.07,437.19
7889,16.62,52.05,1011.96,67.81,457.89
7890,6.03,41.17,1019.81,84.2,488.57
7891,29.82,69.75,1010.09,65.02,442.6
7892,31.3,70.79,1004.3,54.37,428.75
7893,24.74,59.21,1012.18,74.2,440.36
7894,18.4,50.16,1011.51,98.07,453.78
7895,8.23,40.77,1011.92,90.59,479.24
7896,24.71,60.77,1016.67,69.7,443.52
7897,30.07,70.04,1010.84,55.74,426.35
7898,7.45,39.61,1017.88,79.73,478.89
7899,14.07,40.78,1024.67,72.66,456.71
7900,8.69,41.04,1026.87,80.28,477.2
7901,23.94,51.95,1008.61,73.42,448.67
7902,13.15,42.44,1014.51,99.53,469.34
7903,22.44,63.47,1012.02,91.08,444.65
7904,24.67,68.61,1010.71,57.47,450.64
7905,7.07,37.49,1010.35,87.19,481.58
7906,14.8,44.21,1021.59,89.24,466.21
7907,22.83,41.1,1002.0,38.62,449.99
7908,10.29,40.0,1021.46,90.6,479.58
7909,22.42,59.43,1007.12,90.56,440.99
7910,21.85,63.86,1020.16,68.84,445.62
7911,10.64,39.61,1018.33,66.81,471.48
7912,8.99,39.04,1021.99,75.98,483.35
7913,32.27,71.85,1008.06,59.28,429.72
7914,27.27,67.9,1006.36,62.12,436.64
7915,15.69,44.6,1014.06,61.51,462.07
7916,27.47,69.98,1008.53,58.72,431.11
7917,6.69,36.24,1013.35,91.09,483.82
7918,11.7,43.41,1016.08,62.27,467.51
7919,25.06,65.46,1014.37,38.82,443.03
7920,25.61,60.32,1015.77,56.48,443.96
7921,21.17,59.8,1016.06,77.73,455.66
7922,22.35,65.61,1016.27,73.93,448.41
7923,17.0,45.09,1013.52,88.32,458.94
7924,27.51,63.73,1009.97,66.14,440.81
7925,21.39,62.96,1019.49,72.24,452.68
7926,26.86,72.58,1009.22,88.39,428.69
7927,22.69,59.44,1012.97,83.47,446.43
7928,25.82,69.68,1012.69,89.94,439.58
7929,26.36,54.5,1015.35,66.87,451.81
7930,9.14,42.44,1014.48,92.03,481.46
7931,26.65,73.18,1012.27,83.12,437.7
7932,29.8,64.69,1006.6,54.43,437.85
7933,23.48,65.12,1015.82,60.83,445.66
7934,21.81,65.06,1014.6,66.41,447.13
7935,15.94,41.76,1023.32,67.17,462.44
7936,9.99,41.82,1033.14,68.36,475.75
7937,15.34,36.99,1007.87,94.59,464.58
7938,26.45,75.6,1017.42,74.5,436.89
7939,16.46,61.27,1020.02,74.54,456.64
7940,7.93,42.28,1008.43,85.57,484.75
7941,7.94,43.65,1018.75,59.45,479.8
7942,21.19,42.48,1013.43,80.52,469.76
7943,20.84,65.06,1016.88,71.93,445.74
7944,17.25,43.14,1018.34,76.17,462.8
7945,14.48,40.83,1009.42,81.74,469.64
7946,26.96,73.68,1013.81,84.77,429.48
7947,6.85,37.49,1011.01,84.53,483.12
7948,12.64,41.79,1016.38,92.65,461.46
7949,17.3,58.59,1015.52,87.17,454.88
7950,26.16,59.87,1013.24,71.92,446.73
7951,25.04,70.36,1006.56,75.91,436.47
7952,27.92,74.99,1005.47,75.13,431.76
7953,26.67,59.44,1012.01,58.83,441.29
7954,24.81,59.87,1018.56,61.18,444.89
7955,16.71,42.99,1007.72,75.35,465.09
7956,23.07,65.46,1014.07,46.77,446.19
7957,18.04,44.88,1017.96,66.3,461.13
7958,17.07,41.35,1005.88,83.43,464.6
7959,25.42,67.25,1017.92,68.61,439.43
7960,9.48,40.8,1023.82,78.98,485.36
7961,11.9,39.16,1016.53,84.59,477.75
7962,9.96,41.55,1002.59,65.86,475.91
7963,27.06,64.45,1008.72,54.21,443.1
7964,10.26,39.13,1010.94,87.78,474.16
7965,31.46,71.8,1010.75,54.88,434.96
7966,28.07,66.17,1010.58,64.11,443.77
7967,22.12,60.77,1018.01,83.87,443.97
7968,14.7,40.8,1025.78,50.96,472.85
7969,26.66,70.02,1010.88,58.37,439.99
7970,11.48,37.5,1014.38,69.75,472.9
7971,23.84,49.21,1013.1,44.72,445.44
7972,21.08,52.05,1012.28,45.25,453.4
7973,25.41,66.49,1014.06,51.09,449.2
7974,28.04,70.32,1011.28,78.16,435.42
7975,21.03,59.8,1015.86,76.63,453.86
7976,24.88,52.36,1014.45,68.39,452.31
7977,26.92,64.69,1006.66,76.14,437.62
7978,23.07,57.17,1009.84,76.8,444.08
7979,18.09,43.72,1008.64,74.15,453.02
7980,21.1,49.16,1006.76,86.08,442.78
7981,9.1,39.42,1025.28,68.78,471.85
7982,22.1,58.33,1013.71,69.09,441.31
7983,21.6,43.43,1010.28,61.87,446.4
7984,21.11,69.94,1004.37,84.26,439.91
7985,29.45,68.84,1011.64,59.7,438.41
